gid,lbl,lon,lat,val,����ȸ����,�ְ�����,sum,����
마라4080,2804.0,129.0416983,35.10987306,0.08411074781774003,-0.0,0.033218992597941865,0.1173297404156819,250
마라5194,3727.0,129.1649282,35.23446541,0.11179770225275218,-0.0,0.004513450081242101,0.11631115233399428,251
마라4594,1760.0,129.0990138,35.23535435,0.052794192638809724,-0.0,0.061743997111391946,0.11453818975020166,252
마라4793,1681.0,129.1208062,35.22604855,0.050424453310135876,-0.0,0.05668893302040079,0.10711338633053666,253
마라3080,1709.0,128.9320005,35.11121879,0.051264360920298756,-0.0,0.05578624300415237,0.10705060392445112,254
마라3580,3386.0,128.9868503,35.11055833,0.1015688274289828,-0.0,0.004513450081242101,0.10608227751022489,255
마라3092,987.0,128.9338983,35.21939119,0.02960674325824159,-0.0,0.07636757537461636,0.10597431863285794,256
마라3797,3420.0,129.0116255,35.26352557,0.10258871524132343,-0.0,0.002708070048745261,0.1052967852900687,257
마라2284,3385.0,128.84483,35.14828296,0.10153883072861983,-0.0,0.0003610760064993681,0.1018999067351192,258
마라3492,779.0,128.9778364,35.21886271,0.023367429582745895,-0.0,0.0758259613648673,0.0991933909476132,259
마라3382,2306.0,128.9652334,35.1288541,0.06917239103698591,-0.0,0.029788770536197866,0.09896116157318378,260
마라4279,1143.0,129.0634648,35.10057809,0.03428622851486336,-0.0,0.06409099115363784,0.0983772196685012,261
마라5195,2977.0,129.1651124,35.24347868,0.08930017698053212,-0.0,0.008846362159234518,0.09814653913976665,262
마라3191,549.0,128.9447232,35.21024632,0.01646818849926508,-0.0,0.08106156345910814,0.09752975195837323,263
마라2279,520.0,128.8440892,35.10320914,0.015598284188739236,-0.0,0.0803394114461094,0.09593769563484864,264
마마5205,2572.0,129.1779584,35.33345836,0.0771515133335333,-0.0,0.017873262321718722,0.09502477565525203,265
마라5388,3116.0,129.1857806,35.18008183,0.09346971833098358,-0.0,0.0005416140097490522,0.09401133234073264,266
마라2173,660.0,128.83224,35.04924098,0.019797822239553647,-0.0,0.07347896732262141,0.09327678956217506,267
마라3592,787.0,128.9888207,35.21872809,0.023607403185649575,-0.0,0.06824336522838056,0.09185076841403014,268
마라4179,1972.0,129.0524967,35.10071907,0.05915349311575726,-0.0,0.03249684058494313,0.09165033370070039,269
마라5085,3036.0,129.1522989,35.15349557,0.09106998230194677,-0.0,0.0,0.09106998230194677,270
마라3473,2994.0,128.9747443,35.04759213,0.08981012088670244,-0.0,0.0005416140097490522,0.0903517348964515,271
마라2275,392.0,128.8434977,35.06714983,0.011758706542280346,-0.0,0.07708972738761509,0.08884843392989544,272
마라5188,2929.0,129.1638243,35.18038551,0.08786033536311004,-0.0,0.0007221520129987362,0.08858248737610877,273
마라2174,779.0,128.8323865,35.0582559,0.023367429582745895,-0.0,0.06445206716013721,0.08781949674288311,274
마라3184,399.0,128.9436069,35.1471462,0.011968683444821068,-0.0,0.07492327134861888,0.08689195479343995,275
마마5802,367.0,129.2433691,35.30548584,0.011008789033206345,-0.0,0.07528434735511824,0.08629313638832459,276
마라5588,1656.0,129.2077365,35.17977418,0.049674535801061875,-0.0,0.03358006860444123,0.08325460440550311,277
마라5895,547.0,129.2420173,35.24239589,0.016408195098539156,-0.0,0.065715833182885,0.08212402828142415,278
마라3491,973.0,128.977673,35.20984859,0.029186789453160146,-0.0,0.05271709694890774,0.08190388640206789,279
마마5902,683.0,129.2543637,35.3053268,0.020487746347901726,-0.0,0.061382921104892574,0.0818706674527943,280
마마6104,643.0,129.2767469,35.32303097,0.019287878333383326,-0.0,0.06029969308539447,0.0795875714187778,281
마라3288,865.0,128.9552241,35.18307205,0.02594714581396046,-0.0,0.05235602094240838,0.07830316675636884,282
마라3584,1970.0,128.9875059,35.14661514,0.059093499715031333,-0.0,0.018414876331467774,0.0775083760464991,283
마라2789,450.0,128.9004795,35.1927338,0.013498515163332031,-0.0,0.06264668712764036,0.0761452022909724,284
마라3677,2051.0,128.9973254,35.08338064,0.0615232324444311,-0.0,0.012998736233977251,0.07452196867840835,285
마라3481,2213.0,128.9760431,35.11970667,0.06638269790323063,-0.0,0.008124210146235782,0.07450690804946641,286
마마4600,537.0,129.11107,35.28928956,0.016108228094909558,-0.0,0.05614731901065174,0.0722555471055613,287
마라4381,499.0,129.0747796,35.11846385,0.014968353481117075,-0.0,0.05723054703014984,0.07219890051126691,288
마마6105,793.0,129.2769441,35.33204358,0.023787383387827335,-0.0,0.046217728831919117,0.07000511221974645,289
마라4189,2060.0,129.0542098,35.19085808,0.06179320274769774,-0.0,0.007943672142986098,0.06973687489068384,290
마마6205,1103.0,129.2879421,35.33188138,0.033086360500344955,-0.0,0.03358006860444123,0.06666642910478618,291
마라2580,1069.0,128.877149,35.11185444,0.03206647268800431,-0.0,0.034482758620689655,0.06654923130869397,292
마라4792,1797.0,129.120627,35.21703505,0.053904070552239246,-0.0,0.012276584220978515,0.06618065477321776,293
마마5901,620.0,129.2541691,35.29631404,0.018597954225035244,-0.0,0.04712041884816753,0.06571837307320277,294
마라3292,758.0,128.9558675,35.21912894,0.022737498875123732,-0.0,0.0429680447734248,0.06570554364854853,295
마마5900,459.0,129.2539746,35.28730127,0.013768485466598672,-0.0,0.051814406932659325,0.06558289239925799,296
마라2071,365.0,128.8209874,35.03133093,0.010948795632480425,-0.0,0.05398086297165553,0.06492965860413595,297
마라5897,455.0,129.2424031,35.26042166,0.013648498665146832,-0.0,0.050550640909911536,0.06419913957505836,298
마라3782,728.0,129.0091222,35.12831545,0.02183759786423493,-0.0,0.041343202744177646,0.06318080060841258,299
마라4196,767.0,129.0554135,35.25395454,0.023007469178390375,-0.0,0.03899620870193175,0.06200367788032213,300
마라5294,801.0,129.1759136,35.23431377,0.024027356990731014,-0.0,0.037551904675934285,0.0615792616666653,301
마마5404,1335.0,129.1997671,35.324138,0.040045594984551694,-0.0,0.0214840223867124,0.0615296173712641,302
마라4783,1953.0,129.1190174,35.13591297,0.058583555808861015,-0.0,0.0018053800324968404,0.060388935841357856,303
마라2169,410.0,128.8316549,35.01318118,0.01229864714881363,-0.0,0.04766203285791659,0.05996068000673022,304
마라3683,1908.0,128.9983153,35.13746576,0.05723370429252781,-0.0,0.002166456038996209,0.05940016033152402,305
마라5797,961.0,129.2314145,35.26057944,0.028826829048804625,-0.0,0.03033038454594692,0.05915721359475155,306
마라3183,230.0,128.9434477,35.13813184,0.0068992410834808155,-0.0,0.05217548293915869,0.0590747240226395,307
마라3278,1047.0,128.9536205,35.09292883,0.03140654528001919,-0.0,0.025997472467954502,0.05740401774797369,308
마라4892,434.0,129.1316103,35.21688749,0.01301856795752467,-0.0,0.04369019678642354,0.05670876474394821,309
마라4375,417.0,129.07374,35.0643805,0.012508624051354349,-0.0,0.0429680447734248,0.05547666882477915,310
마라3887,1803.0,129.0209328,35.17324847,0.054084050754417,-0.0,0.0,0.054084050754417,311
마마4602,412.0,129.1114274,35.3073164,0.012358640549539548,-0.0,0.04170427875067702,0.05406291930021657,312
마라5590,564.0,129.2081139,35.19780046,0.016918139004709478,-0.0,0.03682975266293555,0.05374789166764503,313
마라4994,691.0,129.142957,35.23476571,0.02072771995080541,-0.0,0.03231630258169344,0.05304402253249885,314
마라2584,476.0,128.8777563,35.14791298,0.014278429372768993,-0.0,0.03863513269543239,0.05291356206820138,315
마마6204,536.0,129.2877436,35.32286883,0.0160782313945466,-0.0,0.03610760064993681,0.052185832044483405,316
마라4292,810.0,129.0657091,35.21775792,0.024297327293997657,-0.0,0.026539086477703554,0.050836413771701214,317
마라2889,282.0,128.9114607,35.19260629,0.008459069502354739,-0.0,0.040079436721429856,0.0485385062237846,318
마마5100,354.0,129.166035,35.2885448,0.010618831928487865,-0.0,0.03701029066618523,0.0476291225946731,319
마라2891,273.0,128.9117727,35.21063508,0.008189099199088098,-0.0,0.03881567069868207,0.047004769897770166,320
마라2685,259.0,128.8888848,35.15680223,0.007769145394006658,-0.0,0.03899620870193175,0.04676535409593841,321
마라3680,329.0,128.99782,35.11042326,0.009868914419413862,-0.0,0.03556598664018776,0.04543490105960162,322
마마4703,338.0,129.122603,35.3161827,0.010138884722680503,-0.0,0.035024372630438706,0.04516325735311921,323
마라2987,200.0,128.9221277,35.17444902,0.005999340072592014,-0.0,0.03863513269543239,0.0446344727680244,324
마라3390,208.0,128.9665277,35.20096799,0.006239313675495695,-0.0,0.038093518685683336,0.044332832361179034,325
마라3190,312.0,128.9445635,35.20123206,0.00935897051324354,-0.0,0.03430222061743997,0.04366119113068351,326
마라2886,225.0,128.9109932,35.165563,0.0067492575816660155,-0.0,0.03682975266293555,0.04357901024460156,327
마라2276,160.0,128.8436455,35.07616467,0.00479947205807361,-0.0,0.0373713666726846,0.042170838730758206,328
마라2175,210.0,128.832533,35.0672708,0.006299307076221615,-0.0,0.035746524643437444,0.04204583171965906,329
마라4089,828.0,129.0432296,35.19099853,0.024837267900530938,-0.0,0.015887344285972195,0.04072461218650313,330
마마6003,248.0,129.265554,35.31417944,0.0074391816900140975,-0.0,0.0328579165914425,0.0402970982814566,331
마라2480,157.0,128.8661784,35.1119786,0.004709481956984731,-0.0,0.03556598664018776,0.04027546859717249,332
마라3776,435.0,129.0081256,35.07423052,0.01304856465788763,-0.0,0.026900162484202923,0.03994872714209055,333
마라2681,200.0,128.8882723,35.12074391,0.005999340072592014,-0.0,0.0328579165914425,0.038857256664034515,334
마라2986,262.0,128.9219707,35.16543462,0.007859135495095539,-0.0,0.03033038454594692,0.03818952004104246,335
마라3182,176.0,128.9432886,35.12911747,0.005279419263880972,-0.0,0.0294276945296985,0.03470711379357947,336
마라5799,202.0,129.2317982,35.27860526,0.006059333473317934,-0.0,0.028344466510200395,0.03440379998351833,337
마마5504,376.0,129.2107644,35.32398285,0.011278759336472986,-0.0,0.022206174399711138,0.03348493373618412,338
마라5690,173.0,129.2190941,35.19764504,0.005189429162792092,-0.0,0.028163928506950712,0.0333533576697428,339
마라5099,242.0,129.1548587,35.2796825,0.007259201487836337,-0.0,0.02581693446470482,0.03307613595254116,340
마마6009,189.0,129.2667312,35.36825526,0.005669376368599453,-0.0,0.02726123849070229,0.032930614859301745,341
마라3090,269.0,128.9335813,35.2013626,0.008069112397636259,-0.0,0.024372630438707348,0.03244174283634361,342
마라2582,376.0,128.8774525,35.12988374,0.011278759336472986,-0.0,0.021122946380213035,0.03240170571668602,343
마라3593,131.0,128.9889854,35.22774215,0.0039295677475477695,-0.0,0.028163928506950712,0.032093496254498484,344
마라2991,300.0,128.9227563,35.21050649,0.00899901010888802,-0.0,0.02274778840946019,0.03174679851834821,345
마마4808,306.0,129.1345073,35.36110089,0.00917899031106578,-0.0,0.022025636396461455,0.031204626707527237,346
마라5295,363.0,129.1760991,35.24332699,0.010888802231754506,-0.0,0.020039718360714928,0.030928520592469436,347
마마5907,170.0,129.2553378,35.35039035,0.005099439061703212,-0.0,0.02581693446470482,0.030916373526408032,348
마라2689,159.0,128.8894983,35.19286032,0.004769475357710651,-0.0,0.02581693446470482,0.03058640982241547,349
마라2890,236.0,128.9116167,35.2016207,0.007079221285658576,-0.0,0.023469940422458927,0.030549161708117504,350
마라5792,334.0,129.2304568,35.21551464,0.010018897921228663,-0.0,0.020400794367214297,0.030419692288442962,351
마라2887,224.0,128.911149,35.17457744,0.006719260881303055,-0.0,0.023469940422458927,0.030189201303761983,352
마라5593,126.0,129.2086804,35.22483978,0.0037795842457329686,-0.0,0.02581693446470482,0.029596518710437787,353
마마4500,272.0,129.1000768,35.28943551,0.008159102498725139,-0.0,0.021303484383462717,0.029462586882187856,354
마라4079,979.0,129.0415285,35.10085905,0.029366769655337906,-0.0,0.0,0.029366769655337906,355
마라2684,240.0,128.8887315,35.14778767,0.0071992080871104164,-0.0,0.022025636396461455,0.02922484448357187,356
마라1972,128.0,128.8101713,35.04046479,0.003839577646458889,-0.0,0.025275320454955768,0.029114898101414658,357
마라1971,134.0,128.8100274,35.03144977,0.00401955784863665,-0.0,0.025094782451706082,0.029114340300342732,358
마라4597,323.0,129.0995449,35.262395,0.009688934217236102,-0.0,0.019137028344466508,0.02882596256170261,359
마라3079,364.0,128.9318428,35.10220433,0.010918798932117465,-0.0,0.017873262321718722,0.02879206125383619,360
마라4176,219.0,129.0519842,35.07367709,0.006569277379488255,-0.0,0.02184509839321177,0.028414375772700024,361
마라4580,319.0,129.0965444,35.10916299,0.009568947415784262,-0.0,0.018053800324968405,0.027622747740752667,362
마마6008,130.0,129.2665348,35.35924266,0.003899571047184809,-0.0,0.02274778840946019,0.026647359456645,363
마라4699,207.0,129.1108914,35.28027611,0.006209316975132734,-0.0,0.020039718360714928,0.026249035335847663,364
마라2892,150.0,128.9119289,35.21964946,0.00449950505444401,-0.0,0.021664560389962086,0.026164065444406095,365
마마5808,83.0,129.244531,35.35956238,0.0024897261301256857,-0.0,0.02365047842570861,0.026140204555834295,366
마라5796,856.0,129.2312228,35.25156651,0.02567717551069382,-0.0,0.0,0.02567717551069382,367
마라3284,164.0,128.9545818,35.14701493,0.0049194588595254515,-0.0,0.020581332370463983,0.025500791229989436,368
마라2690,145.0,128.8896518,35.20187481,0.00434952155262921,-0.0,0.020761870373713666,0.025111391926342874,369
마라2988,267.0,128.9222847,35.18346341,0.008009118996910338,-0.0,0.0169705723054703,0.02497969130238064,370
마마5702,182.0,129.2323744,35.30564388,0.005459399466058733,-0.0,0.019498104350965877,0.02495750381702461,371
마마6007,120.0,129.2663384,35.35023005,0.0035996040435552082,-0.0,0.021303484383462717,0.024903088427017925,372
마마4807,197.0,129.1343256,35.35208766,0.0059093499715031335,-0.0,0.018956490341216825,0.024865840312719958,373
마라2787,134.0,128.9001702,35.17470487,0.00401955784863665,-0.0,0.020761870373713666,0.024781428222350316,374
마라3087,136.0,128.9331063,35.17431961,0.0040795512493625695,-0.0,0.020400794367214297,0.024480345616576867,375
마라4486,575.0,129.0866245,35.16338963,0.01724810270870204,-0.0,0.0072215201299873615,0.0244696228386894,376
마마5806,159.0,129.2441434,35.34153692,0.004769475357710651,-0.0,0.019678642354215563,0.024448117711926214,377
마라3286,156.0,128.9549028,35.16504352,0.00467948525662177,-0.0,0.019678642354215563,0.024358127610837332,378
마라3389,176.0,128.9663657,35.1919538,0.005279419263880972,-0.0,0.018234338328218087,0.02351375759209906,379
마마6106,545.0,129.2771415,35.34105617,0.016348201697813237,-0.0,0.0068604441234879935,0.023208645821301232,380
마라3875,131.0,129.0189233,35.06507949,0.0039295677475477695,-0.0,0.018414876331467774,0.022344444079015542,381
마라2781,181.0,128.8992439,35.12061773,0.005429402765695772,-0.0,0.016790034302220615,0.02221943706791639,382
마라2990,158.0,128.922599,35.20149215,0.004739478657347691,-0.0,0.0169705723054703,0.021710050962817994,383
마마5908,127.0,129.2555329,35.35940302,0.003809580946095929,-0.0,0.017873262321718722,0.021682843267814653,384
마라5497,122.0,129.1984482,35.26104679,0.0036595974442811285,-0.0,0.017873262321718722,0.021532859765999852,385
마마4400,195.0,129.0890835,35.28958047,0.005849356570777214,-0.0,0.015526268279472828,0.02137562485025004,386
마라2790,97.0,128.9006343,35.20174825,0.0029096799352071267,-0.0,0.018414876331467774,0.0213245562666749,387
마마5809,168.0,129.244725,35.36857508,0.005039445660977292,-0.0,0.016248420292471564,0.021287865953448858,388
마라3082,117.0,128.9323161,35.12924766,0.003509613942466328,-0.0,0.017692724318469036,0.021202338260935365,389
마라3285,96.0,128.9547422,35.15602923,0.0028796832348441668,-0.0,0.018053800324968405,0.02093348355981257,390
마라2375,107.0,128.8544623,35.06702786,0.0032096469388367276,-0.0,0.017692724318469036,0.020902371257305763,391
마마5500,120.0,129.2100054,35.28793102,0.0035996040435552082,-0.0,0.0169705723054703,0.02057017634902551,392
마라4998,152.0,129.1436848,35.27081909,0.004559498455169931,-0.0,0.015345730276223143,0.019905228731393075,393
마마5307,97.0,129.1893324,35.35133117,0.0029096799352071267,-0.0,0.0169705723054703,0.019880252240677427,394
마라4092,185.0,129.0437413,35.21804009,0.005549389567147613,-0.0,0.01426250225672504,0.019811891823872652,395
마라3591,148.0,128.9886561,35.20971403,0.00443951165371809,-0.0,0.015345730276223143,0.019785241929941234,396
마라2880,0.0,128.9100601,35.11147603,0.0,-0.0,0.019678642354215563,0.019678642354215563,397
마라4585,626.0,129.0974245,35.15423166,0.018777934427213004,-0.0,0.0007221520129987362,0.019500086440211742,398
마마4908,160.0,129.14551,35.36095155,0.00479947205807361,-0.0,0.014623578263224407,0.019423050321298017,399
마라3083,113.0,128.932474,35.13826208,0.003389627141014488,-0.0,0.015887344285972195,0.019276971426986683,400
마라3291,160.0,128.9557065,35.21011474,0.00479947205807361,-0.0,0.014443040259974723,0.019242512318048334,401
마마5903,179.0,129.2545583,35.31433954,0.005369409364969852,-0.0,0.013540350243726304,0.018909759608696158,402
마마6004,110.0,129.26575,35.32319212,0.0032996370399256078,-0.0,0.015526268279472828,0.018825905319398435,403
마라5285,300.0,129.1742481,35.15319418,0.00899901010888802,-0.0,0.009749052175482938,0.01874806228437096,404
마마4702,131.0,129.122423,35.30716935,0.0039295677475477695,-0.0,0.014804116266474092,0.01873368401402186,405
마마6206,594.0,129.2881407,35.34089392,0.01781804001559828,-0.0,0.0009026900162484202,0.0187207300318467,406
마라5299,118.0,129.1768418,35.27937971,0.003539610642829288,-0.0,0.01516519227297346,0.01870480291580275,407
마마5605,128.0,129.2219529,35.33283957,0.003839577646458889,-0.0,0.014623578263224407,0.018463155909683296,408
마라2989,223.0,128.9224419,35.19247778,0.006689264180940096,-0.0,0.011734970211229464,0.01842423439216956,409
마라5692,143.0,129.2194742,35.21567116,0.00428952815190329,-0.0,0.014081964253475356,0.018371492405378647,410
마마4603,118.0,129.1116062,35.3163298,0.003539610642829288,-0.0,0.014804116266474092,0.01834372690930338,411
마라5492,78.0,129.1975087,35.21598122,0.002339742628310885,-0.0,0.015887344285972195,0.01822708691428308,412
마마5910,134.0,129.2559234,35.37742831,0.00401955784863665,-0.0,0.013901426250225671,0.017920984098862322,413
마라3085,117.0,128.93279,35.15629087,0.003509613942466328,-0.0,0.01426250225672504,0.01777211619919137,414
마라2686,122.0,128.889038,35.16581677,0.0036595974442811285,-0.0,0.014081964253475356,0.017741561697756484,415
마라3091,227.0,128.9337398,35.2103769,0.006809250982391935,-0.0,0.010651742191731359,0.017460993174123293,416
마라5198,130.0,129.1656657,35.2705184,0.003899571047184809,-0.0,0.013540350243726304,0.017439921290911112,417
마라3185,96.0,128.9437662,35.15616055,0.0028796832348441668,-0.0,0.014443040259974723,0.01732272349481889,418
마라2274,65.0,128.84335,35.05813496,0.0019497855235924046,-0.0,0.014984654269723776,0.01693443979331618,419
마라3186,52.0,128.9439255,35.16517488,0.0015598284188739237,-0.0,0.01516519227297346,0.016725020691847385,420
마라1974,29.0,128.8104593,35.0584948,0.000869904310525842,-0.0,0.015345730276223143,0.016215634586748986,421
마라3898,519.0,129.0227844,35.27240159,0.015568287488376275,-0.0,0.0003610760064993681,0.015929363494875642,422
마라4596,180.0,129.0993678,35.25338146,0.005399406065332813,-0.0,0.010290666185231992,0.015690072250564804,423
마라3893,501.0,129.0219416,35.2273322,0.015028346881842994,-0.0,0.0005416140097490522,0.015569960891592046,424
마라5486,137.0,129.1963841,35.16190206,0.00410954794972553,-0.0,0.011373894204730095,0.015483442154455625,425
마라5795,89.0,129.2310312,35.24255356,0.002669706332303446,-0.0,0.012637660227477884,0.01530736655978133,426
마라3086,100.0,128.9329481,35.16530525,0.002999670036296007,-0.0,0.01209604621772883,0.015095716254024838,427
마라5197,122.0,129.1654812,35.26150517,0.0036595974442811285,-0.0,0.011373894204730095,0.015033491649011223,428
마마6001,128.0,129.2651624,35.29615406,0.003839577646458889,-0.0,0.01119335620148041,0.015032933847939299,429
마마5804,96.0,129.243756,35.32351141,0.0028796832348441668,-0.0,0.011915508214479148,0.014795191449323314,430
마라3977,153.0,129.0302234,35.08296989,0.00458949515553289,-0.0,0.010110128181982307,0.014699623337515198,431
마마6107,91.0,129.277339,35.35006874,0.0027296997330293663,-0.0,0.011915508214479148,0.014645207947508515,432
마라2688,96.0,128.8893448,35.18384582,0.0028796832348441668,-0.0,0.011734970211229464,0.014614653446073631,433
마라2888,95.0,128.9113048,35.18359187,0.0028496865344812064,-0.0,0.011554432207979779,0.014404118742460986,434
마라2070,76.0,128.8208424,35.02231593,0.0022797492275849654,-0.0,0.01209604621772883,0.014375795445313796,435
마라2788,79.0,128.9003248,35.18371934,0.0023697393286738456,-0.0,0.011734970211229464,0.01410470953990331,436
마마5701,91.0,129.2321822,35.29663102,0.0027296997330293663,-0.0,0.011373894204730095,0.014103593937759461,437
마라2273,83.0,128.8432023,35.04912009,0.0024897261301256857,-0.0,0.01119335620148041,0.013683082331606096,438
마라2687,79.0,128.8891914,35.1748313,0.0023697393286738456,-0.0,0.01119335620148041,0.013563095530154256,439
마라3289,92.0,128.9553848,35.19208629,0.0027596964333923262,-0.0,0.010651742191731359,0.013411438625123685,440
마마5906,97.0,129.2551428,35.34137767,0.0029096799352071267,-0.0,0.010471204188481674,0.013380884123688801,441
마라2490,40.0,128.8676866,35.20212494,0.0011998680145184025,-0.0,0.01209604621772883,0.013295914232247233,442
마라4698,97.0,129.1107129,35.27126266,0.0029096799352071267,-0.0,0.010290666185231992,0.013200346120439119,443
마라2586,38.0,128.8780603,35.16594217,0.0011398746137924827,-0.0,0.011915508214479148,0.013055382828271631,444
마마5600,96.0,129.2209979,35.28777508,0.0028796832348441668,-0.0,0.010110128181982307,0.012989811416826473,445
마라5199,105.0,129.1658503,35.27953161,0.0031496535381108073,-0.0,0.009387976168983571,0.012537629707094378,446
마라5098,138.0,129.1546753,35.27066924,0.004139544650088489,-0.0,0.008304748149485466,0.012444292799573955,447
마라2786,59.0,128.9000157,35.16569038,0.001769805321414644,-0.0,0.010651742191731359,0.012421547513146003,448
마라4893,65.0,129.1317908,35.22590094,0.0019497855235924046,-0.0,0.010471204188481674,0.012420989712074079,449
마라5790,94.0,129.2300743,35.19748862,0.0028196898341182465,-0.0,0.009387976168983571,0.012207666003101818,450
마라4999,120.0,129.143867,35.2798324,0.0035996040435552082,-0.0,0.008304748149485466,0.011904352193040674,451
마라3084,86.0,128.932632,35.14727648,0.002579716231214566,-0.0,0.009207438165733887,0.011787154396948453,452
마라5487,39.0,129.1965713,35.17091529,0.0011698713141554426,-0.0,0.010471204188481674,0.011641075502637117,453
마라4380,368.0,129.0746062,35.10945,0.011038785733569305,-0.0,0.0005416140097490522,0.011580399743318356,454
마마6006,56.0,129.2661422,35.34121742,0.001679815220325764,-0.0,0.009749052175482938,0.011428867395808702,455
마라2181,66.0,128.8334134,35.12135992,0.0019797822239553645,-0.0,0.009387976168983571,0.011367758392938935,456
마라4275,211.0,129.0627768,35.06452228,0.006329303776584575,-0.0,0.004874526087741469,0.011203829864326043,457
마마6005,78.0,129.2659461,35.33220478,0.002339742628310885,-0.0,0.008846362159234518,0.011186104787545403,458
마마5703,88.0,129.2325666,35.31465672,0.002639709631940486,-0.0,0.008304748149485466,0.010944457781425953,459
마라4076,56.0,129.0410197,35.07381693,0.001679815220325764,-0.0,0.009207438165733887,0.01088725338605965,460
마라4476,120.0,129.0848774,35.07325162,0.0035996040435552082,-0.0,0.0072215201299873615,0.01082112417354257,461
마라5597,69.0,129.2094371,35.26089201,0.0020697723250442447,-0.0,0.008665824155984835,0.01073559648102908,462
마마5103,140.0,129.1665895,35.3155843,0.00419953805081441,-0.0,0.0064993681169886255,0.010698906167803036,463
마라2074,19.0,128.8214229,35.05837584,0.0005699373068962413,-0.0,0.010110128181982307,0.010680065488878548,464
마마5705,89.0,129.2329513,35.33268237,0.002669706332303446,-0.0,0.007943672142986098,0.010613378475289544,465
마라5995,49.0,129.2530034,35.24223721,0.0014698383177850433,-0.0,0.009026900162484202,0.010496738480269246,466
마라3375,89.0,128.9641047,35.06575371,0.002669706332303446,-0.0,0.007763134139736414,0.01043284047203986,467
마라3682,246.0,128.9981501,35.12845161,0.007379188289288177,-0.0,0.0028886080519949448,0.010267796341283122,468
마라2482,47.0,128.8664795,35.13000798,0.0014098449170591232,-0.0,0.008665824155984835,0.010075669073043959,469
마라4695,71.0,129.1101779,35.2442222,0.002129765725770165,-0.0,0.007943672142986098,0.010073437868756262,470
마라3081,93.0,128.9321583,35.12023323,0.0027896931337552866,-0.0,0.007040982126737678,0.009830675260492965,471
마라4195,228.0,129.0552413,35.2449408,0.006839247682754896,-0.0,0.002708070048745261,0.009547317731500157,472
마라3188,307.0,128.9442444,35.1832035,0.009208987011428742,-0.0,0.0,0.009208987011428742,473
마라2778,76.0,128.8987817,35.09357397,0.0022797492275849654,-0.0,0.0068604441234879935,0.009140193351072958,474
마라4378,265.0,129.0742595,35.09142224,0.00794912559618442,-0.0,0.0010832280194981044,0.009032353615682524,475
마마6011,47.0,129.2671242,35.38628042,0.0014098449170591232,-0.0,0.00758259613648673,0.008992441053545854,476
마라2785,68.0,128.8998612,35.15667588,0.0020397756246812847,-0.0,0.0064993681169886255,0.00853914374166991,477
마라2380,62.0,128.8552079,35.11210176,0.0018597954225035244,-0.0,0.0064993681169886255,0.00835916353949215,478
마마5401,50.0,129.1992013,35.29709899,0.0014998350181480034,-0.0,0.00667990612023831,0.008179741138386314,479
마라2590,64.0,128.8786693,35.20200037,0.0019197888232294444,-0.0,0.0061382921104892576,0.008058080933718702,480
마라5490,65.0,129.1971335,35.19795489,0.0019497855235924046,-0.0,0.005957754107239574,0.007907539630831979,481
마라5499,40.0,129.1988246,35.27907292,0.0011998680145184025,-0.0,0.0064993681169886255,0.007699236131507028,482
마라5894,51.0,129.2418246,35.23338298,0.0015298317185109636,-0.0,0.0061382921104892576,0.0076681238290002215,483
마라2479,69.0,128.866028,35.10296389,0.0020697723250442447,-0.0,0.005596678100740205,0.007666450425784449,484
마마4501,86.0,129.1002542,35.29844899,0.002579716231214566,-0.0,0.005055064090991154,0.0076347803222057194,485
마마5000,42.0,129.1550421,35.28869575,0.001259861415244323,-0.0,0.0061382921104892576,0.007398153525733581,486
마라3692,13.0,128.999805,35.21859249,0.0003899571047184809,-0.0,0.0068604441234879935,0.007250401228206475,487
마라3290,85.0,128.9555456,35.20110052,0.002549719530851606,-0.0,0.004693988084491786,0.007243707615343391,488
마라2280,64.0,128.8442372,35.11222393,0.0019197888232294444,-0.0,0.005235602094240837,0.007155390917470281,489
마라2776,235.0,128.8984739,35.07554473,0.007049224585295616,-0.0,0.0,0.007049224585295616,490
마라5699,30.0,129.2208071,35.27876214,0.0008999010108888021,-0.0,0.0061382921104892576,0.007038193121378059,491
마라2782,53.0,128.8993981,35.12963229,0.0015898251192368836,-0.0,0.005416140097490522,0.007005965216727405,492
마라5689,48.0,129.2189042,35.18863195,0.0014398416174220834,-0.0,0.005416140097490522,0.006855981714912605,493
마마5911,36.0,129.2561187,35.38644094,0.0010798812130665624,-0.0,0.005596678100740205,0.006676559313806767,494
마라5489,105.0,129.196946,35.1889417,0.0031496535381108073,-0.0,0.0032496840584943128,0.00639933759660512,495
마마5505,30.0,129.2109544,35.33299577,0.0008999010108888021,-0.0,0.005416140097490522,0.006316041108379323,496
마라2683,77.0,128.8885784,35.1387731,0.0023097459279479253,-0.0,0.003971836071493049,0.006281581999440974,497
마마6010,70.0,129.2669277,35.37726785,0.002099769025407205,-0.0,0.004152374074742733,0.006252143100149939,498
마라2876,207.0,128.9094394,35.07541777,0.006209316975132734,-0.0,0.0,0.006209316975132734,499
마마4907,65.0,129.1453271,35.35193836,0.0019497855235924046,-0.0,0.004152374074742733,0.006102159598335138,500
마라2588,33.0,128.8783647,35.1839713,0.0009898911119776822,-0.0,0.005055064090991154,0.006044955202968836,501
